bay_id,st_marker_id,status,location,lat,lon
5353,8887W,Present,"(-37.824908323670655, 144.96116233018282)",-37.824908323670655,144.96116233018282
4031,C6100,Present,"(-37.80480348021395, 144.95232554601375)",-37.80480348021395,144.95232554601375
3207,5468E,Present,"(-37.807370984721345, 144.95453036410137)",-37.807370984721345,144.95453036410137
3511,6665S,Present,"(-37.8088396755047, 144.95843901579036)",-37.8088396755047,144.95843901579036
4569,8010E,Present,"(-37.82994136256413, 144.9692385008358)",-37.82994136256413,144.9692385008358
3585,7139S,Present,"(-37.808501076464694, 144.9526429363957)",-37.808501076464694,144.9526429363957
3124,5290E,Present,"(-37.804457399121944, 144.95745700806316)",-37.804457399121944,144.95745700806316
4562,8003W,Present,"(-37.83012547691007, 144.96920445765198)",-37.83012547691007,144.96920445765198
3192,5417W,Present,"(-37.80828103109838, 144.95469843560392)",-37.80828103109838,144.95469843560392
5314,7815W,Present,"(-37.829398163803255, 144.97103467262724)",-37.829398163803255,144.97103467262724
4731,8680E,Present,"(-37.82524995857307, 144.96306040352567)",-37.82524995857307,144.96306040352567
1100,C1108,Present,"(-37.81608769019258, 144.96119835369313)",-37.81608769019258,144.96119835369313
4818,9198N,Present,"(-37.8311136803044, 144.96690094365027)",-37.8311136803044,144.96690094365027
4335,C7008,Unoccupied,"(-37.80924430645762, 144.95641336062138)",-37.80924430645762,144.95641336062138
4015,C6068,Unoccupied,"(-37.80571127328676, 144.95216680590244)",-37.80571127328676,144.95216680590244
5854,C9118,Present,"(-37.798401507941904, 144.96474236310831)",-37.798401507941904,144.96474236310831
5057,9834N,Present,"(-37.82509602896108, 144.9701897380374)",-37.82509602896108,144.9701897380374
4831,9226N,Unoccupied,"(-37.831278894824536, 144.96633722567196)",-37.831278894824536,144.96633722567196
4364,C7162,Unoccupied,"(-37.80717524022039, 144.95370755869564)",-37.80717524022039,144.95370755869564
4046,C6130,Unoccupied,"(-37.804385952374105, 144.95239918966172)",-37.804385952374105,144.95239918966172
4845,9245S,Present,"(-37.82888243388449, 144.97065526571407)",-37.82888243388449,144.97065526571407
6906,14259W,Unoccupied,"(-37.7945695473976, 144.96488490608968)",-37.7945695473976,144.96488490608968
4710,8658E,Unoccupied,"(-37.82545930805974, 144.96280632955956)",-37.82545930805974,144.96280632955956
5586,12206N,Present,"(-37.80928907327666, 144.97418037652295)",-37.80928907327666,144.97418037652295
5716,12386N,Present,"(-37.810690502813486, 144.9760686161336)",-37.810690502813486,144.9760686161336
6820,14000E,Present,"(-37.79875733108356, 144.9578877003991)",-37.79875733108356,144.9578877003991
4981,9411S,Unoccupied,"(-37.83006290998607, 144.96661129291584)",-37.83006290998607,144.96661129291584
5001,9433S,Unoccupied,"(-37.830172902074864, 144.96621505573503)",-37.830172902074864,144.96621505573503
5083,9872N,Present,"(-37.82527459117014, 144.96957888490863)",-37.82527459117014,144.96957888490863
3229,5590E,Unoccupied,"(-37.80608720048431, 144.95394457027356)",-37.80608720048431,144.95394457027356
2929,4907W,Unoccupied,"(-37.80816190793435, 144.9577631652279)",-37.80816190793435,144.9577631652279
5318,7823W,Present,"(-37.82918128727978, 144.971038392475)",-37.82918128727978,144.971038392475
2904,4870E,Unoccupied,"(-37.808619542847374, 144.95797234135435)",-37.808619542847374,144.95797234135435
5640,12275S,Present,"(-37.8097235893397, 144.97661445010306)",-37.8097235893397,144.97661445010306
5802,12532N,Unoccupied,"(-37.81573200719531, 144.9802101818691)",-37.81573200719531,144.9802101818691
5398,11762E,Present,"(-37.809990366890844, 144.97571012254173)",-37.809990366890844,144.97571012254173
4323,C6984,Unoccupied,"(-37.80929677253113, 144.9562728880633)",-37.80929677253113,144.9562728880633
1747,2363S,Present,"(-37.81231998501011, 144.97002438753725)",-37.81231998501011,144.97002438753725
679,287W,Present,"(-37.814803383145325, 144.97170287748412)",-37.814803383145325,144.97170287748412
5053,9830N,Present,"(-37.82507968224333, 144.97024563346383)",-37.82507968224333,144.97024563346383
5150,9970N,Present,"(-37.82598870482718, 144.96714930745705)",-37.82598870482718,144.96714930745705
4832,9228N,Present,"(-37.831289261616206, 144.96630188894653)",-37.831289261616206,144.96630188894653
595,41W,Present,"(-37.81382463416648, 144.97408281850937)",-37.81382463416648,144.97408281850937
5983,3753S,Present,"(-37.80989160179435, 144.9630751739479)",-37.80989160179435,144.9630751739479
4651,8468E,Unoccupied,"(-37.825441330553325, 144.96686728467515)",-37.825441330553325,144.96686728467515
5585,12204N,Present,"(-37.80928160254693, 144.97411278884573)",-37.80928160254693,144.97411278884573
5672,12342N,Unoccupied,"(-37.80989946078016, 144.97957214282832)",-37.80989946078016,144.97957214282832
5767,12451S,Present,"(-37.811998362497285, 144.9761823289095)",-37.811998362497285,144.9761823289095
1896,1383W,Present,"(-37.81676345529537, 144.95736790236288)",-37.81676345529537,144.95736790236288
1766,2394N,Present,"(-37.81470482592168, 144.96132030224308)",-37.81470482592168,144.96132030224308
5928,12816N,Unoccupied,"(-37.80285503664619, 144.96775705254356)",-37.80285503664619,144.96775705254356
5639,12273S,Present,"(-37.809716470230185, 144.9765487760604)",-37.809716470230185,144.9765487760604
5237,11528N,Present,"(-37.81196123966662, 144.95124657121818)",-37.81196123966662,144.95124657121818
4694,8640E,Present,"(-37.82563439796232, 144.96259843892904)",-37.82563439796232,144.96259843892904
2922,4897W,Unoccupied,"(-37.80828443196043, 144.9577415583908)",-37.80828443196043,144.9577415583908
4119,C6400,Present,"(-37.80375005016145, 144.95100527683002)",-37.80375005016145,144.95100527683002
4003,C6042,Unoccupied,"(-37.80612335462928, 144.952092831316)",-37.80612335462928,144.952092831316
3115,5272E,Unoccupied,"(-37.8046577008926, 144.95741874802246)",-37.8046577008926,144.95741874802246
3021,5104E,Present,"(-37.804335100882575, 144.95769222970844)",-37.804335100882575,144.95769222970844
3703,7668N,Present,"(-37.803857648172716, 144.9576606386529)",-37.803857648172716,144.9576606386529
2925,4901W,Unoccupied,"(-37.80823554669519, 144.95775017873342)",-37.80823554669519,144.95775017873342
5061,9838N,Present,"(-37.825135950138616, 144.97005247436377)",-37.825135950138616,144.97005247436377
3676,7636N,Present,"(-37.804961001825404, 144.94851534910413)",-37.804961001825404,144.94851534910413
5063,9840N,Unoccupied,"(-37.8251441830609, 144.97002448776215)",-37.8251441830609,144.97002448776215
4803,9126N,Present,"(-37.830164183526435, 144.97017397601223)",-37.830164183526435,144.97017397601223
4341,C7036,Unoccupied,"(-37.80746735862042, 144.958545716777)",-37.80746735862042,144.958545716777
5060,9837S,Present,"(-37.82528301287711, 144.96991794970774)",-37.82528301287711,144.96991794970774
741,C204,Present,"(-37.81577294255895, 144.97227090532618)",-37.81577294255895,144.97227090532618
4033,C6104,Unoccupied,"(-37.80475657297784, 144.9523338813691)",-37.80475657297784,144.9523338813691
4811,9142N,Present,"(-37.83029576449121, 144.96968380713298)",-37.83029576449121,144.96968380713298
5121,9934N,Present,"(-37.82585601647904, 144.9676045988111)",-37.82585601647904,144.9676045988111
4266,C6864,Unoccupied,"(-37.80942924377933, 144.95577779777847)",-37.80942924377933,144.95577779777847
4840,9240N,Unoccupied,"(-37.828747029073014, 144.97069525467938)",-37.828747029073014,144.97069525467938
4567,8008E,Present,"(-37.82999535434108, 144.96926378997293)",-37.82999535434108,144.96926378997293
4285,C6906,Present,"(-37.809230374365704, 144.95587802590723)",-37.809230374365704,144.95587802590723
5009,9441S,Unoccupied,"(-37.830214934486335, 144.96606979307296)",-37.830214934486335,144.96606979307296
702,437W,Present,"(-37.81249094262977, 144.97062874997175)",-37.81249094262977,144.97062874997175
5479,11881W,Present,"(-37.811181032017544, 144.97797804080977)",-37.811181032017544,144.97797804080977
5741,12393S,Unoccupied,"(-37.81094930490706, 144.97673763431402)",-37.81094930490706,144.97673763431402
3090,5236E,Present,"(-37.80521448099672, 144.95731064142154)",-37.80521448099672,144.95731064142154
5788,12504N,Unoccupied,"(-37.81521909309631, 144.97554937880915)",-37.81521909309631,144.97554937880915
3098,5252E,Unoccupied,"(-37.80503382001026, 144.95734605705223)",-37.80503382001026,144.95734605705223
3989,C5946,Unoccupied,"(-37.804026221723106, 144.9539758534026)",-37.804026221723106,144.9539758534026
4088,C6296,Present,"(-37.804813638660896, 144.95081790039853)",-37.804813638660896,144.95081790039853
5864,C9158,Unoccupied,"(-37.79844107478208, 144.96510894917088)",-37.79844107478208,144.96510894917088
4204,C6698,Present,"(-37.8087707248351, 144.95833716308184)",-37.8087707248351,144.95833716308184
3897,C5706,Present,"(-37.806067037313525, 144.9551160044954)",-37.806067037313525,144.9551160044954
3673,7632N,Present,"(-37.8049688034327, 144.94858505740615)",-37.8049688034327,144.94858505740615
3534,7029S,Unoccupied,"(-37.80753133856859, 144.95865108860534)",-37.80753133856859,144.95865108860534
4007,C6052,Unoccupied,"(-37.80600383270243, 144.952114287094)",-37.80600383270243,144.952114287094
4347,C7048,Unoccupied,"(-37.8075398683832, 144.95829756035846)",-37.8075398683832,144.95829756035846
4261,C6854,Unoccupied,"(-37.80949024283423, 144.9557663736784)",-37.80949024283423,144.9557663736784
1415,1611S,Unoccupied,"(-37.81635670324089, 144.97152863215592)",-37.81635670324089,144.97152863215592
5646,12287S,Present,"(-37.809769174700094, 144.97703568928648)",-37.809769174700094,144.97703568928648
2666,10174E,Present,"(-37.804214385640634, 144.94951325623254)",-37.804214385640634,144.94951325623254
1748,2365S,Present,"(-37.8123384067075, 144.96996035095825)",-37.8123384067075,144.96996035095825
1697,2251S,Present,"(-37.816968042503646, 144.957664856831)",-37.816968042503646,144.957664856831
5782,12481S,Present,"(-37.812133806906516, 144.97742213666015)",-37.812133806906516,144.97742213666015
5477,11877W,Unoccupied,"(-37.81128983905833, 144.97795968828729)",-37.81128983905833,144.97795968828729
1919,1263W,Present,"(-37.819017092176594, 144.96083415661988)",-37.819017092176594,144.96083415661988
5228,11510N,Present,"(-37.81169251219845, 144.95219601741596)",-37.81169251219845,144.95219601741596
1091,C1090,Present,"(-37.81633224388202, 144.96131103124316)",-37.81633224388202,144.96131103124316
686,346E,Present,"(-37.8142358920021, 144.97168527727678)",-37.8142358920021,144.97168527727678
3193,5419W,Present,"(-37.80823444070779, 144.9546771997277)",-37.80823444070779,144.9546771997277
5905,C9060,Present,"(-37.8029251464707, 144.96750917865546)",-37.8029251464707,144.96750917865546
3982,C5932,Unoccupied,"(-37.80419932188415, 144.95394500068528)",-37.80419932188415,144.95394500068528
3950,C5868,Unoccupied,"(-37.80519125640346, 144.9537678721809)",-37.80519125640346,144.9537678721809
917,C684,Present,"(-37.81426349973698, 144.96876939345793)",-37.81426349973698,144.96876939345793
4438,C7716,Unoccupied,"(-37.80358380942906, 144.95438074055522)",-37.80358380942906,144.95438074055522
3889,C5680,Unoccupied,"(-37.80634503476773, 144.95506630900354)",-37.80634503476773,144.95506630900354
4060,C6158,Unoccupied,"(-37.80395876638198, 144.95247461331905)",-37.80395876638198,144.95247461331905
5647,12289S,Present,"(-37.809777236017766, 144.9771092257855)",-37.809777236017766,144.9771092257855
3568,7096N,Present,"(-37.80893103506304, 144.95319811001679)",-37.80893103506304,144.95319811001679
3640,7595S,Present,"(-37.805352315471154, 144.95041134473956)",-37.805352315471154,144.95041134473956
5239,11503S,Present,"(-37.811546274948576, 144.9531295144193)",-37.811546274948576,144.9531295144193
5263,4525W,Present,"(-37.81092060724896, 144.95307956679574)",-37.81092060724896,144.95307956679574
878,779W,Unoccupied,"(-37.81216666269123, 144.96768232456384)",-37.81216666269123,144.96768232456384
5079,9864N,Present,"(-37.82524146244765, 144.96968981910175)",-37.82524146244765,144.96968981910175
4799,9118N,Present,"(-37.83012566961645, 144.97030567432898)",-37.83012566961645,144.97030567432898
4357,C7148,Present,"(-37.807070223002626, 144.9539228674356)",-37.807070223002626,144.9539228674356
4289,C6914,Unoccupied,"(-37.80918752192871, 144.95588594908736)",-37.80918752192871,144.95588594908736
5013,9445S,Unoccupied,"(-37.83023599891012, 144.96599699646083)",-37.83023599891012,144.96599699646083
4444,C7734,Present,"(-37.80317433294745, 144.95072564926573)",-37.80317433294745,144.95072564926573
4848,9248N,Present,"(-37.82878349998097, 144.9705581410601)",-37.82878349998097,144.9705581410601
5084,9878N,Present,"(-37.82542147802111, 144.96907612532135)",-37.82542147802111,144.96907612532135
4823,9210N,Unoccupied,"(-37.831166815654285, 144.96671874334226)",-37.831166815654285,144.96671874334226
4220,C6744,Present,"(-37.80938364623488, 144.95711696128666)",-37.80938364623488,144.95711696128666
5856,C9146,Present,"(-37.79842760088242, 144.96498739150113)",-37.79842760088242,144.96498739150113
3999,C5966,Present,"(-37.803778044765906, 144.95402017467023)",-37.803778044765906,144.95402017467023
3995,C5958,Present,"(-37.80387723844995, 144.95400241254293)",-37.80387723844995,144.95400241254293
5927,12814N,Present,"(-37.802847537195206, 144.96768407412716)",-37.802847537195206,144.96768407412716
3038,5141W,Present,"(-37.803002940227515, 144.95694670562756)",-37.803002940227515,144.95694670562756
2687,10196E,Present,"(-37.80363260222154, 144.94961580163655)",-37.80363260222154,144.94961580163655
5708,12358N,Unoccupied,"(-37.810226893313526, 144.9825304878785)",-37.810226893313526,144.9825304878785
5876,12900N,Present,"(-37.79830151808934, 144.9646668998155)",-37.79830151808934,144.9646668998155
5254,11533S,Present,"(-37.81201524422568, 144.95147120297366)",-37.81201524422568,144.95147120297366
5758,12433S,Present,"(-37.811912068922375, 144.97539496289204)",-37.811912068922375,144.97539496289204
1407,1596N,Unoccupied,"(-37.81580855012352, 144.97273098525162)",-37.81580855012352,144.97273098525162
3109,5266E,Unoccupied,"(-37.804796726149945, 144.95739226896762)",-37.804796726149945,144.95739226896762
5774,12465S,Present,"(-37.81206441445708, 144.97678342074843)",-37.81206441445708,144.97678342074843
4827,9218N,Unoccupied,"(-37.83123656108052, 144.9664815208715)",-37.83123656108052,144.9664815208715
4806,9132N,Unoccupied,"(-37.830188494228366, 144.97007596460094)",-37.830188494228366,144.97007596460094
4577,8018E,Present,"(-37.82953407573397, 144.96905443417953)",-37.82953407573397,144.96905443417953
4983,9415S,Unoccupied,"(-37.8300786895129, 144.9665406442358)",-37.8300786895129,144.9665406442358
5070,9847S,Present,"(-37.82537644463801, 144.96959848963277)",-37.82537644463801,144.96959848963277
5331,7849W,Present,"(-37.82719826086641, 144.97115121650052)",-37.82719826086641,144.97115121650052
4794,9102N,Present,"(-37.829972344957305, 144.97078761533447)",-37.829972344957305,144.97078761533447
4869,9276N,Present,"(-37.82896730532619, 144.96993785828036)",-37.82896730532619,144.96993785828036
4885,9306N,Present,"(-37.82915780383411, 144.96928169832938)",-37.82915780383411,144.96928169832938
5324,7835W,Present,"(-37.8278825118132, 144.9711213990789)",-37.8278825118132,144.9711213990789
3557,7083S,Present,"(-37.80892288185282, 144.9537490876604)",-37.80892288185282,144.9537490876604
4798,9116N,Present,"(-37.83011481619661, 144.9703427809747)",-37.83011481619661,144.9703427809747
4264,C6860,Unoccupied,"(-37.80945053004468, 144.95577383741607)",-37.80945053004468,144.95577383741607
4326,C6990,Unoccupied,"(-37.80927211640835, 144.95621497884622)",-37.80927211640835,144.95621497884622
5125,9938N,Present,"(-37.825870725762876, 144.96755431159625)",-37.825870725762876,144.96755431159625
4205,C6702,Present,"(-37.8087795417706, 144.95830675563434)",-37.8087795417706,144.95830675563434
939,C760,Present,"(-37.81329520424511, 144.9683239297235)",-37.81329520424511,144.9683239297235
5139,9952N,Present,"(-37.825922046075505, 144.96737764192937)",-37.825922046075505,144.96737764192937
3899,C5710,Present,"(-37.805448250518246, 144.95522226760184)",-37.805448250518246,144.95522226760184
4372,C7178,Unoccupied,"(-37.807439625215075, 144.9531662424701)",-37.807439625215075,144.9531662424701
3895,C5702,Present,"(-37.80611672890922, 144.95510711694146)",-37.80611672890922,144.95510711694146
2633,10103W,Unoccupied,"(-37.80347362638075, 144.94792561150993)",-37.80347362638075,144.94792561150993
2658,10164E,Present,"(-37.804521879531585, 144.9494598162812)",-37.804521879531585,144.9494598162812
5664,12326N,Unoccupied,"(-37.809819092038914, 144.97882786858963)",-37.809819092038914,144.97882786858963
5400,11766E,Present,"(-37.80992531283371, 144.9757208795518)",-37.80992531283371,144.9757208795518
5745,12401S,Unoccupied,"(-37.810979250479804, 144.9770101927989)",-37.810979250479804,144.9770101927989
1535,1899S,Present,"(-37.813994871232026, 144.97192146392078)",-37.813994871232026,144.97192146392078
3634,7585S,Unoccupied,"(-37.80580572237205, 144.9544775689008)",-37.80580572237205,144.9544775689008
2145,3759S,Present,"(-37.81004176688158, 144.96254231742168)",-37.81004176688158,144.96254231742168
2665,10173W,Present,"(-37.80424624833567, 144.94931762698118)",-37.80424624833567,144.94931762698118
3204,5461W,Unoccupied,"(-37.80746527847167, 144.954323691868)",-37.80746527847167,144.954323691868
2680,10189W,Present,"(-37.80382682159421, 144.94939150990004)",-37.80382682159421,144.94939150990004
589,2E,Unoccupied,"(-37.81494560936667, 144.97482245363307)",-37.81494560936667,144.97482245363307
5816,12560N,Unoccupied,"(-37.8158352382923, 144.98115007164583)",-37.8158352382923,144.98115007164583
5076,9858N,Present,"(-37.82521722833195, 144.969773706127)",-37.82521722833195,144.969773706127
4913,9335S,Unoccupied,"(-37.82955191844707, 144.96835970098678)",-37.82955191844707,144.96835970098678
5470,11894E,Unoccupied,"(-37.81022932992511, 144.97837617361188)",-37.81022932992511,144.97837617361188
4374,C7182,Present,"(-37.80746605177896, 144.95311195589082)",-37.80746605177896,144.95311195589082
2691,10200E,Unoccupied,"(-37.803528781966094, 144.94963406770725)",-37.803528781966094,144.94963406770725
5048,9825S,Present,"(-37.82517115546032, 144.97030193192643)",-37.82517115546032,144.97030193192643
2686,10195W,Present,"(-37.803664376988664, 144.9494201510351)",-37.803664376988664,144.9494201510351
5655,12305S,Present,"(-37.80983902347802, 144.97767703815128)",-37.80983902347802,144.97767703815128
5677,12329S,Present,"(-37.80999697329351, 144.97912144605726)",-37.80999697329351,144.97912144605726
5690,12357S,Unoccupied,"(-37.8100944160155, 144.98001137424978)",-37.8100944160155,144.98001137424978
5764,12445S,Present,"(-37.81197519397656, 144.97597233656757)",-37.81197519397656,144.97597233656757
4649,8465W,Unoccupied,"(-37.82555699568873, 144.96663378447312)",-37.82555699568873,144.96663378447312
3800,C5424,Present,"(-37.808164667772544, 144.95476898673755)",-37.808164667772544,144.95476898673755
3719,7722N,Present,"(-37.8033264017554, 144.95290410890726)",-37.8033264017554,144.95290410890726
5128,9941S,Present,"(-37.8260066266036, 144.96743791676784)",-37.8260066266036,144.96743791676784
3713,7680N,Present,"(-37.803750777016575, 144.9567101237099)",-37.803750777016575,144.9567101237099
5075,9856N,Present,"(-37.825208989607134, 144.96980166457712)",-37.825208989607134,144.96980166457712
3635,7586N,Unoccupied,"(-37.80558417130324, 144.95415795040003)",-37.80558417130324,144.95415795040003
4921,9343S,Unoccupied,"(-37.82958739864928, 144.96823740322645)",-37.82958739864928,144.96823740322645
3823,C5502,Unoccupied,"(-37.80716454585276, 144.9543081254844)",-37.80716454585276,144.9543081254844
3825,C5506,Unoccupied,"(-37.80711670747934, 144.95428638590482)",-37.80711670747934,144.95428638590482
3601,7336E,Present,"(-37.80537810506202, 144.94933123203518)",-37.80537810506202,144.94933123203518
5696,12369S,Unoccupied,"(-37.81013766715739, 144.9804022345059)",-37.81013766715739,144.9804022345059
5923,12810N,Present,"(-37.802824437407324, 144.9674792091353)",-37.802824437407324,144.9674792091353
3279,5840E,Unoccupied,"(-37.80659848968227, 144.95355058329227)",-37.80659848968227,144.95355058329227
5642,12279S,Present,"(-37.8097376266215, 144.97674397520422)",-37.8097376266215,144.97674397520422
5396,11758E,Present,"(-37.810055420054766, 144.97569936495483)",-37.810055420054766,144.97569936495483
5603,12225S,Unoccupied,"(-37.80946965054932, 144.97412757656707)",-37.80946965054932,144.97412757656707
5074,9854N,Present,"(-37.825200793837226, 144.9698296184419)",-37.825200793837226,144.9698296184419
5055,9832N,Present,"(-37.825087851297596, 144.97021798093562)",-37.825087851297596,144.97021798093562
4829,9222N,Unoccupied,"(-37.83125755818274, 144.9664099517392)",-37.83125755818274,144.9664099517392
5059,9836N,Present,"(-37.82512783132201, 144.97007995072713)",-37.82512783132201,144.97007995072713
4813,9188N,Present,"(-37.83106017630044, 144.9670844087588)",-37.83106017630044,144.9670844087588
3537,7037S,Unoccupied,"(-37.80760481728576, 144.95839671900853)",-37.80760481728576,144.95839671900853
3766,C4876,Present,"(-37.8084875167223, 144.95781715162548)",-37.8084875167223,144.95781715162548
4561,8002E,Unoccupied,"(-37.83015794834702, 144.9693398799236)",-37.83015794834702,144.9693398799236
5482,11887W,Unoccupied,"(-37.81055294183621, 144.97808174414126)",-37.81055294183621,144.97808174414126
5744,12399S,Unoccupied,"(-37.81097216618829, 144.97694499790543)",-37.81097216618829,144.97694499790543
5892,C9008,Present,"(-37.80285872182182, 144.9669047620368)",-37.80285872182182,144.9669047620368
5632,12288N,Present,"(-37.80970041365944, 144.97775479011744)",-37.80970041365944,144.97775479011744
5739,12389S,Present,"(-37.810934653433634, 144.97660363376707)",-37.810934653433634,144.97660363376707
5757,12431S,Present,"(-37.81190422205182, 144.97532416666604)",-37.81190422205182,144.97532416666604
2675,10184E,Present,"(-37.803948891822756, 144.949560046036)",-37.803948891822756,144.949560046036
5658,12311S,Present,"(-37.80986033939539, 144.97787333708033)",-37.80986033939539,144.97787333708033
5918,12805S,Unoccupied,"(-37.802964315892396, 144.967015734487)",-37.802964315892396,144.967015734487
1658,2151S,Present,"(-37.81288405493288, 144.97167098507668)",-37.81288405493288,144.97167098507668
5805,12538N,Unoccupied,"(-37.81575388301522, 144.9804096233853)",-37.81575388301522,144.9804096233853
5784,12485S,Present,"(-37.81214838971037, 144.9775554475019)",-37.81214838971037,144.9775554475019
5768,12453S,Present,"(-37.81200576717279, 144.97624765426804)",-37.81200576717279,144.97624765426804
1473,1785S,Unoccupied,"(-37.817356010467776, 144.96402818385752)",-37.817356010467776,144.96402818385752
2912,4883W,Present,"(-37.808455716359916, 144.95771135281208)",-37.808455716359916,144.95771135281208
5264,4527W,Present,"(-37.81086695233682, 144.95305453522315)",-37.81086695233682,144.95305453522315
5660,12315S,Unoccupied,"(-37.80987499461193, 144.97800768841046)",-37.80987499461193,144.97800768841046
2934,4914E,Unoccupied,"(-37.80784529775674, 144.95810873273874)",-37.80784529775674,144.95810873273874
3509,6663S,Present,"(-37.80881969006806, 144.95850779415798)",-37.80881969006806,144.95850779415798
5106,9904N,Present,"(-37.82552960255795, 144.9687045380099)",-37.82552960255795,144.9687045380099
4379,C7192,Unoccupied,"(-37.80754433786831, 144.95295068458603)",-37.80754433786831,144.95295068458603
746,C224,Unoccupied,"(-37.81559854442324, 144.9721907752867)",-37.81559854442324,144.9721907752867
3200,5451W,Present,"(-37.807667812803416, 144.95441621852194)",-37.807667812803416,144.95441621852194
3513,6668N,Present,"(-37.80863899645456, 144.95844499257623)",-37.80863899645456,144.95844499257623
4241,C6808,Present,"(-37.80933104261348, 144.95665070107253)",-37.80933104261348,144.95665070107253
6902,14251W,Present,"(-37.79491130886116, 144.96484633746127)",-37.79491130886116,144.96484633746127
3495,6588N,Unoccupied,"(-37.80827825641215, 144.95969519418622)",-37.80827825641215,144.95969519418622
1920,1265W,Present,"(-37.818963835599675, 144.96080997341787)",-37.818963835599675,144.96080997341787
5917,12804N,Present,"(-37.802795489126595, 144.96721631450913)",-37.802795489126595,144.96721631450913
5717,12388N,Unoccupied,"(-37.810697497599946, 144.97613294712625)",-37.810697497599946,144.97613294712625
2735,4388E,Unoccupied,"(-37.808673264102445, 144.96070736812197)",-37.808673264102445,144.96070736812197
2924,4899W,Unoccupied,"(-37.80826005177225, 144.95774585747887)",-37.80826005177225,144.95774585747887
2914,4886E,Unoccupied,"(-37.80831960404467, 144.9580247900381)",-37.80831960404467,144.9580247900381
5257,4513W,Present,"(-37.81124846038586, 144.95323249526456)",-37.81124846038586,144.95323249526456
5776,12469S,Present,"(-37.81207934639255, 144.97691974555835)",-37.81207934639255,144.97691974555835
3364,6171W,Unoccupied,"(-37.80426415060094, 144.94314065249569)",-37.80426415060094,144.94314065249569
5733,12420N,Present,"(-37.810876946438654, 144.9777832199635)",-37.810876946438654,144.9777832199635
5268,4535W,Unoccupied,"(-37.81064514423838, 144.9529510579961)",-37.81064514423838,144.9529510579961
5787,12502N,Unoccupied,"(-37.81521175249274, 144.97548197072229)",-37.81521175249274,144.97548197072229
1789,2441S,Present,"(-37.81602681103982, 144.9572802237258)",-37.81602681103982,144.9572802237258
5683,12343S,Unoccupied,"(-37.810041338304615, 144.97952479602912)",-37.810041338304615,144.97952479602912
4430,C7700,Present,"(-37.80363224544294, 144.9548103245295)",-37.80363224544294,144.9548103245295
3987,C5942,Unoccupied,"(-37.80407539707152, 144.9539671009614)",-37.80407539707152,144.9539671009614
4042,C6122,Unoccupied,"(-37.804539218658135, 144.95237253834813)",-37.804539218658135,144.95237253834813
3669,7628N,Present,"(-37.80497509749722, 144.94864127967384)",-37.80497509749722,144.94864127967384
3705,7671S,Present,"(-37.803970579117745, 144.9570408957115)",-37.803970579117745,144.9570408957115
3886,C5670,Present,"(-37.806445019452475, 144.95504844322136)",-37.806445019452475,144.95504844322136
3684,7644N,Present,"(-37.80494833451298, 144.9484029253028)",-37.80494833451298,144.9484029253028
4317,C6972,Unoccupied,"(-37.809356342797855, 144.95626247620703)",-37.809356342797855,144.95626247620703
3526,7013S,Unoccupied,"(-37.8073750294117, 144.95918838577407)",-37.8073750294117,144.95918838577407
5637,12269S,Present,"(-37.80970230785536, 144.97641814178021)",-37.80970230785536,144.97641814178021
2656,10160E,Present,"(-37.80464318737358, 144.9494385370504)",-37.80464318737358,144.9494385370504
5699,12375S,Present,"(-37.8101592574709, 144.98059660577007)",-37.8101592574709,144.98059660577007
5680,12337S,Present,"(-37.810019208784226, 144.97932283012003)",-37.810019208784226,144.97932283012003
4319,C6976,Present,"(-37.809336130975176, 144.95626589693285)",-37.809336130975176,144.95626589693285
6908,14263W,Unoccupied,"(-37.79445161380258, 144.96488458119364)",-37.79445161380258,144.96488458119364
1319,1321W,Present,"(-37.81692590901495, 144.95866146230196)",-37.81692590901495,144.95866146230196
5622,12268N,Present,"(-37.809628446101534, 144.97708518721979)",-37.809628446101534,144.97708518721979
5605,12229S,Unoccupied,"(-37.80948448316562, 144.9742602925529)",-37.80948448316562,144.9742602925529
5606,12231S,Present,"(-37.80949144454898, 144.97432283970338)",-37.80949144454898,144.97432283970338
5661,12320N,Present,"(-37.80979697423187, 144.9786253759474)",-37.80979697423187,144.9786253759474
5772,12461S,Present,"(-37.81203633259018, 144.97653032572737)",-37.81203633259018,144.97653032572737
5056,9833S,Present,"(-37.825245599878045, 144.97004624797617)",-37.825245599878045,144.97004624797617
5272,4505W,Present,"(-37.81176184617329, 144.9534716677163)",-37.81176184617329,144.9534716677163
3177,5386E,Present,"(-37.80553776921346, 144.95621502789373)",-37.80553776921346,144.95621502789373
3118,5278E,Present,"(-37.804590055885015, 144.95743168285213)",-37.804590055885015,144.95743168285213
3261,5814E,Unoccupied,"(-37.80696745663332, 144.95348587919312)",-37.80696745663332,144.95348587919312
5467,11888E,Unoccupied,"(-37.810381230942795, 144.9783506471463)",-37.810381230942795,144.9783506471463
5071,9848N,Present,"(-37.82517651275185, 144.969912839806)",-37.82517651275185,144.969912839806
3092,5240E,Present,"(-37.80516761551131, 144.95731980486485)",-37.80516761551131,144.95731980486485
3028,5125W,Present,"(-37.80331620166535, 144.95709440292953)",-37.80331620166535,144.95709440292953
4085,C6284,Present,"(-37.804997748785695, 144.95078534515235)",-37.804997748785695,144.95078534515235
3725,7739S,Present,"(-37.803247458986434, 144.95052815098978)",-37.803247458986434,144.95052815098978
